EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-11-2014
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 118382) of ITALY, ROMA CIAMPINO (STAID: 176)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   176,118382,19621231,    6,    0
   176,118382,19630101,  170,    0
   176,118382,19630102,    0,    0
   176,118382,19630103,   28,    0
   176,118382,19630104,    6,    0
   176,118382,19630105,   12,    0
   176,118382,19630106,  190,    0
   176,118382,19630107,  104,    0
   176,118382,19630108,  104,    0
   176,118382,19630109,    0,    0
   176,118382,19630110,   50,    0
   176,118382,19630111,    2,    0
   176,118382,19630112,    1,    0
   176,118382,19630113,   32,    0
   176,118382,19630114,    6,    0
   176,118382,19630115,    0,    0
   176,118382,19630116,    0,    0
   176,118382,19630117,    8,    0
   176,118382,19630118,   74,    0
   176,118382,19630119,  556,    0
   176,118382,19630120,  100,    0
   176,118382,19630121,    0,    0
   176,118382,19630122,    0,    0
   176,118382,19630123,    0,    0
   176,118382,19630124,    0,    0
   176,118382,19630125,    0,    0
   176,118382,19630126,    0,    0
   176,118382,19630127,    0,    0
   176,118382,19630128,    0,    0
   176,118382,19630129,    0,    0
   176,118382,19630130,    0,    0
   176,118382,19630131,    1,    0
   176,118382,19630201,   22,    0
   176,118382,19630202,   12,    0
   176,118382,19630203,  330,    0
   176,118382,19630204,  152,    0
   176,118382,19630205,   14,    0
   176,118382,19630206,   54,    0
   176,118382,19630207,    0,    0
   176,118382,19630208,    0,    0
   176,118382,19630209,    4,    0
   176,118382,19630210,   54,    0
   176,118382,19630211,  298,    0
   176,118382,19630212,   30,    0
   176,118382,19630213,    0,    0
   176,118382,19630214,  124,    0
   176,118382,19630215,   14,    0
   176,118382,19630216,   20,    0
   176,118382,19630217,  106,    0
   176,118382,19630218,   20,    0
   176,118382,19630219,  136,    0
   176,118382,19630220,    8,    0
   176,118382,19630221,   50,    0
   176,118382,19630222,   16,    0
   176,118382,19630223,   22,    0
   176,118382,19630224,    0,    0
   176,118382,19630225,   72,    0
   176,118382,19630226,    0,    0
   176,118382,19630227,    0,    0
   176,118382,19630228,    0,    0
   176,118382,19630301,    0,    0
   176,118382,19630302,    0,    0
   176,118382,19630303,    0,    0
   176,118382,19630304,    0,    0
   176,118382,19630305,    0,    0
   176,118382,19630306,    0,    0
   176,118382,19630307,    0,    0
   176,118382,19630308,    0,    0
   176,118382,19630309,    0,    0
   176,118382,19630310,    0,    0
   176,118382,19630311,    0,    0
   176,118382,19630312,    0,    0
   176,118382,19630313,   16,    0
   176,118382,19630314,    0,    0
   176,118382,19630315,    0,    0
   176,118382,19630316,    0,    0
   176,118382,19630317,    0,    0
   176,118382,19630318,    0,    0
   176,118382,19630319,   28,    0
   176,118382,19630320,  172,    0
   176,118382,19630321,   26,    0
   176,118382,19630322,   96,    0
   176,118382,19630323,    2,    0
   176,118382,19630324,    0,    0
   176,118382,19630325,    0,    0
   176,118382,19630326,    0,    0
   176,118382,19630327,    0,    0
   176,118382,19630328,    6,    0
   176,118382,19630329,    6,    0
   176,118382,19630330,  146,    0
   176,118382,19630331,   36,    0
   176,118382,19630401,    4,    0
   176,118382,19630402,    0,    0
   176,118382,19630403,    0,    0
   176,118382,19630404,    1,    0
   176,118382,19630405,    0,    0
   176,118382,19630406,   90,    0
   176,118382,19630407,    1,    0
   176,118382,19630408,    0,    0
   176,118382,19630409,    0,    0
   176,118382,19630410,    0,    0
   176,118382,19630411,    0,    0
   176,118382,19630412,   36,    0
   176,118382,19630413,    0,    0
   176,118382,19630414,    4,    0
   176,118382,19630415,    0,    0
   176,118382,19630416,    0,    0
   176,118382,19630417,    0,    0
   176,118382,19630418,    1,    0
   176,118382,19630419,   30,    0
   176,118382,19630420,   88,    0
   176,118382,19630421,    0,    0
   176,118382,19630422,    0,    0
   176,118382,19630423,    0,    0
   176,118382,19630424,  156,    0
   176,118382,19630425,  132,    0
   176,118382,19630426,  144,    0
   176,118382,19630427,    2,    0
   176,118382,19630428,    0,    0
   176,118382,19630429,    0,    0
   176,118382,19630430,    0,    0
   176,118382,19630501,    0,    0
   176,118382,19630502,   12,    0
   176,118382,19630503,    0,    0
   176,118382,19630504,    0,    0
   176,118382,19630505,    0,    0
   176,118382,19630506,    0,    0
   176,118382,19630507,    0,    0
   176,118382,19630508,    0,    0
   176,118382,19630509,    0,    0
   176,118382,19630510,    0,    0
   176,118382,19630511,    0,    0
   176,118382,19630512,   60,    0
   176,118382,19630513,   64,    0
   176,118382,19630514,    8,    0
   176,118382,19630515,    8,    0
   176,118382,19630516,  222,    0
   176,118382,19630517,    8,    0
   176,118382,19630518,    0,    0
   176,118382,19630519,    0,    0
   176,118382,19630520,   16,    0
   176,118382,19630521,    0,    0
   176,118382,19630522,    0,    0
   176,118382,19630523,    0,    0
   176,118382,19630524,    0,    0
   176,118382,19630525,   16,    0
   176,118382,19630526,    0,    0
   176,118382,19630527,    0,    0
   176,118382,19630528,   22,    0
   176,118382,19630529,   84,    0
   176,118382,19630530,   20,    0
   176,118382,19630531,   16,    0
   176,118382,19630601,   88,    0
   176,118382,19630602,   14,    0
   176,118382,19630603,    2,    0
   176,118382,19630604,    1,    0
   176,118382,19630605,   98,    0
   176,118382,19630606,    2,    0
   176,118382,19630607,    0,    0
   176,118382,19630608,    0,    0
   176,118382,19630609,    0,    0
   176,118382,19630610,    0,    0
   176,118382,19630611,  120,    0
   176,118382,19630612,    0,    0
   176,118382,19630613,    0,    0
   176,118382,19630614,    0,    0
   176,118382,19630615,    1,    0
   176,118382,19630616,   12,    0
   176,118382,19630617,   22,    0
   176,118382,19630618,    0,    0
   176,118382,19630619,    0,    0
   176,118382,19630620,    0,    0
   176,118382,19630621,    0,    0
   176,118382,19630622,    0,    0
   176,118382,19630623,    0,    0
   176,118382,19630624,    0,    0
   176,118382,19630625,    0,    0
   176,118382,19630626,    0,    0
   176,118382,19630627,    0,    0
   176,118382,19630628,    0,    0
   176,118382,19630629,    0,    0
   176,118382,19630630,    0,    0
   176,118382,19630701,    0,    0
   176,118382,19630702,    0,    0
   176,118382,19630703,    0,    0
   176,118382,19630704,    0,    0
   176,118382,19630705,    0,    0
   176,118382,19630706,    0,    0
   176,118382,19630707,    0,    0
   176,118382,19630708,    0,    0
   176,118382,19630709,    0,    0
   176,118382,19630710,    0,    0
   176,118382,19630711,    2,    0
   176,118382,19630712,    0,    0
   176,118382,19630713,    0,    0
   176,118382,19630714,   26,    0
   176,118382,19630715,    0,    0
   176,118382,19630716,    0,    0
   176,118382,19630717,    0,    0
   176,118382,19630718,    0,    0
   176,118382,19630719,   54,    0
   176,118382,19630720,   40,    0
   176,118382,19630721,    2,    0
   176,118382,19630722,   10,    0
   176,118382,19630723,  246,    0
   176,118382,19630724,  220,    0
   176,118382,19630725,    0,    0
   176,118382,19630726,   50,    0
   176,118382,19630727,    0,    0
   176,118382,19630728,   52,    0
   176,118382,19630729,   10,    0
   176,118382,19630730,    0,    0
   176,118382,19630731,    2,    0
   176,118382,19630801,    0,    0
   176,118382,19630802,    0,    0
   176,118382,19630803,    0,    0
   176,118382,19630804,    0,    0
   176,118382,19630805,    0,    0
   176,118382,19630806,    0,    0
   176,118382,19630807,    1,    0
   176,118382,19630808,    1,    0
   176,118382,19630809,    0,    0
   176,118382,19630810,    0,    0
   176,118382,19630811,    0,    0
   176,118382,19630812,    0,    0
   176,118382,19630813,    0,    0
   176,118382,19630814,    0,    0
   176,118382,19630815,    0,    0
   176,118382,19630816,    0,    0
   176,118382,19630817,    0,    0
   176,118382,19630818,   68,    0
   176,118382,19630819,    0,    0
   176,118382,19630820,    0,    0
   176,118382,19630821,    0,    0
   176,118382,19630822,    0,    0
   176,118382,19630823,    0,    0
   176,118382,19630824,    0,    0
   176,118382,19630825,    0,    0
   176,118382,19630826,    0,    0
   176,118382,19630827,    0,    0
   176,118382,19630828,    0,    0
   176,118382,19630829,    1,    0
   176,118382,19630830,   84,    0
   176,118382,19630831,    0,    0
   176,118382,19630901,    0,    0
   176,118382,19630902,    0,    0
   176,118382,19630903,    0,    0
   176,118382,19630904,    1,    0
   176,118382,19630905,  104,    0
   176,118382,19630906,    0,    0
   176,118382,19630907,  170,    0
   176,118382,19630908,    1,    0
   176,118382,19630909,    0,    0
   176,118382,19630910,    0,    0
   176,118382,19630911,    0,    0
   176,118382,19630912,    1,    0
   176,118382,19630913,    0,    0
   176,118382,19630914,    0,    0
   176,118382,19630915,    0,    0
   176,118382,19630916,    0,    0
   176,118382,19630917,  204,    0
   176,118382,19630918,  302,    0
   176,118382,19630919,   18,    0
   176,118382,19630920,   44,    0
   176,118382,19630921,    0,    0
   176,118382,19630922,    0,    0
   176,118382,19630923,    0,    0
   176,118382,19630924,    0,    0
   176,118382,19630925,  270,    0
   176,118382,19630926,    0,    0
   176,118382,19630927,    0,    0
   176,118382,19630928,    0,    0
   176,118382,19630929,    0,    0
   176,118382,19630930,    0,    0
   176,118382,19631001,    0,    0
   176,118382,19631002,   34,    0
   176,118382,19631003,  194,    0
   176,118382,19631004,  156,    0
   176,118382,19631005,   46,    0
   176,118382,19631006,    6,    0
   176,118382,19631007,  180,    0
   176,118382,19631008,  166,    0
   176,118382,19631009,    0,    0
   176,118382,19631010,    0,    0
   176,118382,19631011,    0,    0
   176,118382,19631012,    0,    0
   176,118382,19631013,    0,    0
   176,118382,19631014,    0,    0
   176,118382,19631015,    0,    0
   176,118382,19631016,    0,    0
   176,118382,19631017,    0,    0
   176,118382,19631018,    0,    0
   176,118382,19631019,    0,    0
   176,118382,19631020,    0,    0
   176,118382,19631021,    0,    0
   176,118382,19631022,    0,    0
   176,118382,19631023,    0,    0
   176,118382,19631024,    0,    0
   176,118382,19631025,    0,    0
   176,118382,19631026,    0,    0
   176,118382,19631027,    0,    0
   176,118382,19631028,    0,    0
   176,118382,19631029,    0,    0
   176,118382,19631030,    0,    0
   176,118382,19631031,    0,    0
   176,118382,19631101,   70,    0
   176,118382,19631102,    6,    0
   176,118382,19631103,    0,    0
   176,118382,19631104,    0,    0
   176,118382,19631105,   10,    0
   176,118382,19631106,   72,    0
   176,118382,19631107,   72,    0
   176,118382,19631108,    0,    0
   176,118382,19631109,    1,    0
   176,118382,19631110,    0,    0
   176,118382,19631111,    0,    0
   176,118382,19631112,    0,    0
   176,118382,19631113,    0,    0
   176,118382,19631114,  158,    0
   176,118382,19631115,    0,    0
   176,118382,19631116,    0,    0
   176,118382,19631117,    1,    0
   176,118382,19631118,    0,    0
   176,118382,19631119,    0,    0
   176,118382,19631120,    0,    0
   176,118382,19631121,    0,    0
   176,118382,19631122,    0,    0
   176,118382,19631123,    0,    0
   176,118382,19631124,    0,    0
   176,118382,19631125,    0,    0
   176,118382,19631126,   24,    0
   176,118382,19631127,  176,    0
   176,118382,19631128,   62,    0
   176,118382,19631129,   20,    0
   176,118382,19631130,    4,    0
   176,118382,19631201,    1,    0
   176,118382,19631202,    1,    0
   176,118382,19631203,    0,    0
   176,118382,19631204,   62,    0
   176,118382,19631205,  110,    0
   176,118382,19631206,    6,    0
   176,118382,19631207,    0,    0
   176,118382,19631208,    0,    0
   176,118382,19631209,    0,    0
   176,118382,19631210,    0,    0
   176,118382,19631211,    4,    0
   176,118382,19631212,   74,    0
   176,118382,19631213,  208,    0
   176,118382,19631214,   44,    0
   176,118382,19631215,   86,    0
   176,118382,19631216,  232,    0
   176,118382,19631217,   58,    0
   176,118382,19631218,   18,    0
   176,118382,19631219,   44,    0
   176,118382,19631220,   80,    0
   176,118382,19631221,  188,    0
   176,118382,19631222,   50,    0
   176,118382,19631223,    0,    0
   176,118382,19631224,    0,    0
   176,118382,19631225,  146,    0
   176,118382,19631226,    2,    0
   176,118382,19631227,    2,    0
   176,118382,19631228,    2,    0
   176,118382,19631229,    0,    0
   176,118382,19631230,    0,    0
   176,118382,19631231,    0,    0
   176,118382,19640101,    0,    0
   176,118382,19640102,    0,    0
   176,118382,19640103,    0,    0
   176,118382,19640104,    0,    0
   176,118382,19640105,    0,    0
   176,118382,19640106,    0,    0
   176,118382,19640107,    0,    0
   176,118382,19640108,    0,    0
   176,118382,19640109,    0,    0
   176,118382,19640110,    0,    0
   176,118382,19640111,    0,    0
   176,118382,19640112,    0,    0
   176,118382,19640113,    0,    0
   176,118382,19640114,   16,    0
   176,118382,19640115,   16,    0
   176,118382,19640116,    0,    0
   176,118382,19640117,    0,    0
   176,118382,19640118,    0,    0
   176,118382,19640119,    0,    0
   176,118382,19640120,    0,    0
   176,118382,19640121,    0,    0
   176,118382,19640122,    0,    0
   176,118382,19640123,    0,    0
   176,118382,19640124,    0,    0
   176,118382,19640125,    0,    0
   176,118382,19640126,    0,    0
   176,118382,19640127,    0,    0
   176,118382,19640128,    0,    0
   176,118382,19640129,    1,    0
   176,118382,19640130,    1,    0
   176,118382,19640131,    0,    0
   176,118382,19640201,    0,    0
   176,118382,19640202,    0,    0
   176,118382,19640203,    0,    0
   176,118382,19640204,    0,    0
   176,118382,19640205,    0,    0
   176,118382,19640206,    0,    0
   176,118382,19640207,    0,    0
   176,118382,19640208,    0,    0
   176,118382,19640209,    0,    0
   176,118382,19640210,    0,    0
   176,118382,19640211,    0,    0
   176,118382,19640212,    1,    0
   176,118382,19640213,    1,    0
   176,118382,19640214,    1,    0
   176,118382,19640215,    1,    0
   176,118382,19640216,   20,    0
   176,118382,19640217,   38,    0
   176,118382,19640218,   40,    0
   176,118382,19640219,   82,    0
   176,118382,19640220,    1,    0
   176,118382,19640221,    0,    0
   176,118382,19640222,    0,    0
   176,118382,19640223,    0,    0
   176,118382,19640224,    0,    0
   176,118382,19640225,    2,    0
   176,118382,19640226,   20,    0
   176,118382,19640227,   14,    0
   176,118382,19640228,    0,    0
   176,118382,19640229,   38,    0
   176,118382,19640301,   14,    0
   176,118382,19640302,    0,    0
   176,118382,19640303,    0,    0
   176,118382,19640304,    0,    0
   176,118382,19640305,   18,    0
   176,118382,19640306,  170,    0
   176,118382,19640307,   16,    0
   176,118382,19640308,   14,    0
   176,118382,19640309,   16,    0
   176,118382,19640310,  104,    0
   176,118382,19640311,    1,    0
   176,118382,19640312,    0,    0
   176,118382,19640313,  274,    0
   176,118382,19640314,    0,    0
   176,118382,19640315,   84,    0
   176,118382,19640316,  218,    0
   176,118382,19640317,    0,    0
   176,118382,19640318,    0,    0
   176,118382,19640319,    0,    0
   176,118382,19640320,    0,    0
   176,118382,19640321,   12,    0
   176,118382,19640322,   16,    0
   176,118382,19640323,    0,    0
   176,118382,19640324,    0,    0
   176,118382,19640325,    0,    0
   176,118382,19640326,    0,    0
   176,118382,19640327,   72,    0
   176,118382,19640328,  170,    0
   176,118382,19640329,   42,    0
   176,118382,19640330,    1,    0
   176,118382,19640331,  112,    0
   176,118382,19640401,    0,    0
   176,118382,19640402,    0,    0
   176,118382,19640403,   10,    0
   176,118382,19640404,  130,    0
   176,118382,19640405,    6,    0
   176,118382,19640406,   14,    0
   176,118382,19640407,   38,    0
   176,118382,19640408,    6,    0
   176,118382,19640409,    1,    0
   176,118382,19640410,    0,    0
   176,118382,19640411,    6,    0
   176,118382,19640412,    2,    0
   176,118382,19640413,    0,    0
   176,118382,19640414,    1,    0
   176,118382,19640415,    2,    0
   176,118382,19640416,    0,    0
   176,118382,19640417,    0,    0
   176,118382,19640418,    0,    0
   176,118382,19640419,    0,    0
   176,118382,19640420,    1,    0
   176,118382,19640421,  152,    0
   176,118382,19640422,    0,    0
   176,118382,19640423,    0,    0
   176,118382,19640424,    1,    0
   176,118382,19640425,   12,    0
   176,118382,19640426,    0,    0
   176,118382,19640427,    0,    0
   176,118382,19640428,    0,    0
   176,118382,19640429,    0,    0
   176,118382,19640430,    1,    0
   176,118382,19640501,    0,    0
   176,118382,19640502,    0,    0
   176,118382,19640503,    0,    0
   176,118382,19640504,    0,    0
   176,118382,19640505,    0,    0
   176,118382,19640506,    0,    0
   176,118382,19640507,    0,    0
   176,118382,19640508,    0,    0
   176,118382,19640509,    0,    0
   176,118382,19640510,   76,    0
   176,118382,19640511,    0,    0
   176,118382,19640512,    0,    0
   176,118382,19640513,    0,    0
   176,118382,19640514,    0,    0
   176,118382,19640515,    0,    0
   176,118382,19640516,    0,    0
   176,118382,19640517,    0,    0
   176,118382,19640518,    0,    0
   176,118382,19640519,    0,    0
   176,118382,19640520,    1,    0
   176,118382,19640521,    0,    0
   176,118382,19640522,    1,    0
   176,118382,19640523,    0,    0
   176,118382,19640524,    1,    0
   176,118382,19640525,    1,    0
   176,118382,19640526,    6,    0
   176,118382,19640527,    0,    0
   176,118382,19640528,    0,    0
   176,118382,19640529,   34,    0
   176,118382,19640530,  276,    0
   176,118382,19640531,    0,    0
   176,118382,19640601,    0,    0
   176,118382,19640602,    1,    0
   176,118382,19640603,    1,    0
   176,118382,19640604,    0,    0
   176,118382,19640605,    0,    0
   176,118382,19640606,    0,    0
   176,118382,19640607,    0,    0
   176,118382,19640608,    0,    0
   176,118382,19640609,    2,    0
   176,118382,19640610,    0,    0
   176,118382,19640611,    0,    0
   176,118382,19640612,    0,    0
   176,118382,19640613,   42,    0
   176,118382,19640614,    0,    0
   176,118382,19640615,    0,    0
   176,118382,19640616,   26,    0
   176,118382,19640617,   26,    0
   176,118382,19640618,  240,    0
   176,118382,19640619,    0,    0
   176,118382,19640620,    0,    0
   176,118382,19640621,    0,    0
   176,118382,19640622,    0,    0
   176,118382,19640623,    0,    0
   176,118382,19640624,    0,    0
   176,118382,19640625,   96,    0
   176,118382,19640626,    1,    0
   176,118382,19640627,   20,    0
   176,118382,19640628,  302,    0
   176,118382,19640629,    0,    0
   176,118382,19640630,    0,    0
   176,118382,19640701,    0,    0
   176,118382,19640702,    0,    0
   176,118382,19640703,   22,    0
   176,118382,19640704,    0,    0
   176,118382,19640705,    0,    0
   176,118382,19640706,    0,    0
   176,118382,19640707,    0,    0
   176,118382,19640708,    0,    0
   176,118382,19640709,    0,    0
   176,118382,19640710,    0,    0
   176,118382,19640711,   28,    0
   176,118382,19640712,    0,    0
   176,118382,19640713,    0,    0
   176,118382,19640714,    0,    0
   176,118382,19640715,    1,    0
   176,118382,19640716,    0,    0
   176,118382,19640717,    0,    0
   176,118382,19640718,   18,    0
   176,118382,19640719,    0,    0
   176,118382,19640720,    0,    0
   176,118382,19640721,    0,    0
   176,118382,19640722,    0,    0
   176,118382,19640723,    0,    0
   176,118382,19640724,    1,    0
   176,118382,19640725,    0,    0
   176,118382,19640726,    0,    0
   176,118382,19640727,    0,    0
   176,118382,19640728,    0,    0
   176,118382,19640729,    0,    0
   176,118382,19640730,   12,    0
   176,118382,19640731,    0,    0
   176,118382,19640801,    0,    0
   176,118382,19640802,    0,    0
   176,118382,19640803,    1,    0
   176,118382,19640804,    2,    0
   176,118382,19640805,    0,    0
   176,118382,19640806,    0,    0
   176,118382,19640807,    2,    0
   176,118382,19640808,    0,    0
   176,118382,19640809,    1,    0
   176,118382,19640810,  172,    0
   176,118382,19640811,   50,    0
   176,118382,19640812,    0,    0
   176,118382,19640813,    0,    0
   176,118382,19640814,    0,    0
   176,118382,19640815,  134,    0
   176,118382,19640816,    0,    0
   176,118382,19640817,    0,    0
   176,118382,19640818,    0,    0
   176,118382,19640819,    1,    0
   176,118382,19640820,    0,    0
   176,118382,19640821,    0,    0
   176,118382,19640822,    1,    0
   176,118382,19640823,    0,    0
   176,118382,19640824,   54,    0
   176,118382,19640825,    8,    0
   176,118382,19640826,    0,    0
   176,118382,19640827,    0,    0
   176,118382,19640828,    0,    0
   176,118382,19640829,    0,    0
   176,118382,19640830,    6,    0
   176,118382,19640831,  234,    0
   176,118382,19640901,    0,    0
   176,118382,19640902,    0,    0
   176,118382,19640903,    0,    0
   176,118382,19640904,    0,    0
   176,118382,19640905,    0,    0
   176,118382,19640906,    0,    0
   176,118382,19640907,    2,    0
   176,118382,19640908,    4,    0
   176,118382,19640909,    0,    0
   176,118382,19640910,    0,    0
   176,118382,19640911,    0,    0
   176,118382,19640912,    0,    0
   176,118382,19640913,    0,    0
   176,118382,19640914,    0,    0
   176,118382,19640915,    0,    0
   176,118382,19640916,    0,    0
   176,118382,19640917,    0,    0
   176,118382,19640918,    0,    0
   176,118382,19640919,    0,    0
   176,118382,19640920,    0,    0
   176,118382,19640921,   14,    0
   176,118382,19640922,    0,    0
   176,118382,19640923,    0,    0
   176,118382,19640924,    0,    0
   176,118382,19640925,    0,    0
   176,118382,19640926,    0,    0
   176,118382,19640927,    0,    0
   176,118382,19640928,   36,    0
   176,118382,19640929,    8,    0
   176,118382,19640930,    0,    0
   176,118382,19641001,   10,    0
   176,118382,19641002,    0,    0
   176,118382,19641003,    4,    0
   176,118382,19641004,    1,    0
   176,118382,19641005,    0,    0
   176,118382,19641006,   80,    0
   176,118382,19641007,    0,    0
   176,118382,19641008,   10,    0
   176,118382,19641009,  128,    0
   176,118382,19641010,   58,    0
   176,118382,19641011,  130,    0
   176,118382,19641012,  142,    0
   176,118382,19641013,   38,    0
   176,118382,19641014,  298,    0
   176,118382,19641015,  294,    0
   176,118382,19641016,    0,    0
   176,118382,19641017,   18,    0
   176,118382,19641018,    0,    0
   176,118382,19641019,    0,    0
   176,118382,19641020,    0,    0
   176,118382,19641021,   16,    0
   176,118382,19641022,    1,    0
   176,118382,19641023,    0,    0
   176,118382,19641024,  506,    0
   176,118382,19641025,  158,    0
   176,118382,19641026,  214,    0
   176,118382,19641027,   56,    0
   176,118382,19641028,   16,    0
   176,118382,19641029,    2,    0
   176,118382,19641030,    0,    0
   176,118382,19641031,    1,    0
   176,118382,19641101,   54,    0
   176,118382,19641102,   16,    0
   176,118382,19641103,    0,    0
   176,118382,19641104,   28,    0
   176,118382,19641105,   24,    0
   176,118382,19641106,    0,    0
   176,118382,19641107,   42,    0
   176,118382,19641108,    1,    0
   176,118382,19641109,  366,    0
   176,118382,19641110,  160,    0
   176,118382,19641111,    0,    0
   176,118382,19641112,    0,    0
   176,118382,19641113,    0,    0
   176,118382,19641114,    0,    0
   176,118382,19641115,    0,    0
   176,118382,19641116,    4,    0
   176,118382,19641117,    0,    0
   176,118382,19641118,    0,    0
   176,118382,19641119,    2,    0
   176,118382,19641120,    0,    0
   176,118382,19641121,    0,    0
   176,118382,19641122,    0,    0
   176,118382,19641123,    0,    0
   176,118382,19641124,    0,    0
   176,118382,19641125,    0,    0
   176,118382,19641126,    0,    0
   176,118382,19641127,    1,    0
   176,118382,19641128,   16,    0
   176,118382,19641129,    1,    0
   176,118382,19641130,   82,    0
   176,118382,19641201,   46,    0
   176,118382,19641202,  162,    0
   176,118382,19641203,  134,    0
   176,118382,19641204,  132,    0
   176,118382,19641205,    0,    0
   176,118382,19641206,    0,    0
   176,118382,19641207,    0,    0
   176,118382,19641208,    0,    0
   176,118382,19641209,    0,    0
   176,118382,19641210,    0,    0
   176,118382,19641211,    0,    0
   176,118382,19641212,    0,    0
   176,118382,19641213,    0,    0
   176,118382,19641214,    0,    0
   176,118382,19641215,   40,    0
   176,118382,19641216,  544,    0
   176,118382,19641217,   18,    0
   176,118382,19641218,   46,    0
   176,118382,19641219,  526,    0
   176,118382,19641220,   40,    0
   176,118382,19641221,   66,    0
   176,118382,19641222,    0,    0
   176,118382,19641223,    0,    0
   176,118382,19641224,    0,    0
   176,118382,19641225,   60,    0
   176,118382,19641226,   88,    0
   176,118382,19641227,   78,    0
   176,118382,19641228,  264,    0
   176,118382,19641229,  334,    0
   176,118382,19641230,    1,    0
   176,118382,19641231,    0,    0
   176,118382,19650101,    0,    0
   176,118382,19650102,    2,    0
   176,118382,19650103,  132,    0
   176,118382,19650104,    6,    0
   176,118382,19650105,    0,    0
   176,118382,19650106,    0,    0
   176,118382,19650107,    0,    0
   176,118382,19650108,    0,    0
   176,118382,19650109,   52,    0
   176,118382,19650110,   86,    0
   176,118382,19650111,    0,    0
   176,118382,19650112,    0,    0
   176,118382,19650113,    2,    0
   176,118382,19650114,   12,    0
   176,118382,19650115,    1,    0
   176,118382,19650116,  100,    0
   176,118382,19650117,    0,    0
   176,118382,19650118,  138,    0
   176,118382,19650119,   38,    0
   176,118382,19650120,    8,    0
   176,118382,19650121,   34,    0
   176,118382,19650122,    0,    0
   176,118382,19650123,    0,    0
   176,118382,19650124,    0,    0
   176,118382,19650125,    0,    0
   176,118382,19650126,    0,    0
   176,118382,19650127,   38,    0
   176,118382,19650128,    1,    0
   176,118382,19650129,    2,    0
   176,118382,19650130,    0,    0
   176,118382,19650131,    0,    0
   176,118382,19650201,    0,    0
   176,118382,19650202,    0,    0
   176,118382,19650203,    0,    0
   176,118382,19650204,    2,    0
   176,118382,19650205,    0,    0
   176,118382,19650206,    0,    0
   176,118382,19650207,    0,    0
   176,118382,19650208,    1,    0
   176,118382,19650209,  282,    0
   176,118382,19650210,    1,    0
   176,118382,19650211,    0,    0
   176,118382,19650212,    0,    0
   176,118382,19650213,    0,    0
   176,118382,19650214,   46,    0
   176,118382,19650215,    6,    0
   176,118382,19650216,    0,    0
   176,118382,19650217,    0,    0
   176,118382,19650218,    0,    0
   176,118382,19650219,    0,    0
   176,118382,19650220,    0,    0
   176,118382,19650221,    0,    0
   176,118382,19650222,    1,    0
   176,118382,19650223,    1,    0
   176,118382,19650224,  170,    0
   176,118382,19650225,   40,    0
   176,118382,19650226,   14,    0
   176,118382,19650227,   62,    0
   176,118382,19650228,    2,    0
   176,118382,19650301,   10,    0
   176,118382,19650302,   76,    0
   176,118382,19650303,   20,    0
   176,118382,19650304,   40,    0
   176,118382,19650305,  138,    0
   176,118382,19650306,   40,    0
   176,118382,19650307,   12,    0
   176,118382,19650308,    0,    0
   176,118382,19650309,    0,    0
   176,118382,19650310,    0,    0
   176,118382,19650311,    0,    0
   176,118382,19650312,    0,    0
   176,118382,19650313,    0,    0
   176,118382,19650314,    1,    0
   176,118382,19650315,    6,    0
   176,118382,19650316,    0,    0
   176,118382,19650317,   92,    0
   176,118382,19650318,   10,    0
   176,118382,19650319,    5,    0
   176,118382,19650320,   58,    0
   176,118382,19650321,    0,    0
   176,118382,19650322,    0,    0
   176,118382,19650323,    1,    0
   176,118382,19650324,    6,    0
   176,118382,19650325,    0,    0
   176,118382,19650326,    2,    0
   176,118382,19650327,    0,    0
   176,118382,19650328,    0,    0
   176,118382,19650329,    0,    0
   176,118382,19650330,    0,    0
   176,118382,19650331,    0,    0
   176,118382,19650401,    4,    0
   176,118382,19650402,    0,    0
   176,118382,19650403,    0,    0
   176,118382,19650404,    0,    0
   176,118382,19650405,    0,    0
   176,118382,19650406,    6,    0
   176,118382,19650407,    0,    0
   176,118382,19650408,    0,    0
   176,118382,19650409,    1,    0
   176,118382,19650410,   98,    0
   176,118382,19650411,    0,    0
   176,118382,19650412,  166,    0
   176,118382,19650413,   12,    0
   176,118382,19650414,   68,    0
   176,118382,19650415,    4,    0
   176,118382,19650416,    0,    0
   176,118382,19650417,    1,    0
   176,118382,19650418,   18,    0
   176,118382,19650419,    0,    0
   176,118382,19650420,    4,    0
   176,118382,19650421,   56,    0
   176,118382,19650422,   16,    0
   176,118382,19650423,   10,    0
   176,118382,19650424,  146,    0
   176,118382,19650425,   10,    0
   176,118382,19650426,    0,    0
   176,118382,19650427,   12,    0
