EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-11-2014
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : sunshine in 0.1 Hours
30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 105265) of ITALY, ROMA CIAMPINO (STAID: 176)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
   176,105265,20020618,  120,    0
   176,105265,20020619,  121,    0
   176,105265,20020620,  112,    0
   176,105265,20020621,  118,    0
   176,105265,20020622,  122,    0
   176,105265,20020623,  120,    0
   176,105265,20020624,   82,    0
   176,105265,20020625,   66,    0
   176,105265,20020626,  117,    0
   176,105265,20020627,  119,    0
   176,105265,20020628,   72,    0
   176,105265,20020629,  118,    0
   176,105265,20020630,  120,    0
   176,105265,20020701,   45,    0
   176,105265,20020702,   22,    0
   176,105265,20020703,   85,    0
   176,105265,20020704,  100,    0
   176,105265,20020705,  120,    0
   176,105265,20020706,  108,    0
   176,105265,20020707,  108,    0
   176,105265,20020708,  122,    0
   176,105265,20020709,  106,    0
   176,105265,20020710,  120,    0
   176,105265,20020711,  124,    0
   176,105265,20020712,  124,    0
   176,105265,20020713,  118,    0
   176,105265,20020714,   52,    0
   176,105265,20020715,   70,    0
   176,105265,20020716,   58,    0
   176,105265,20020717,   46,    0
   176,105265,20020718,  115,    0
   176,105265,20020719,   82,    0
   176,105265,20020720,  120,    0
   176,105265,20020721,  122,    0
   176,105265,20020722,  124,    0
   176,105265,20020723,  112,    0
   176,105265,20020724,   32,    0
   176,105265,20020725,  116,    0
   176,105265,20020726,  104,    0
   176,105265,20020727,  121,    0
   176,105265,20020728,   68,    0
   176,105265,20020729,  100,    0
   176,105265,20020730,   79,    0
   176,105265,20020731,    8,    0
   176,105265,20020801,  113,    0
   176,105265,20020802,  116,    0
   176,105265,20020803,  101,    0
   176,105265,20020804,  112,    0
   176,105265,20020805,   98,    0
   176,105265,20020806,   70,    0
   176,105265,20020807,  108,    0
   176,105265,20020808,  117,    0
   176,105265,20020809,  102,    0
   176,105265,20020810,   15,    0
   176,105265,20020811,  100,    0
   176,105265,20020812,  105,    0
   176,105265,20020813,  120,    0
   176,105265,20020814,  119,    0
   176,105265,20020815,  117,    0
   176,105265,20020816,  117,    0
   176,105265,20020817,  119,    0
   176,105265,20020818,  115,    0
   176,105265,20020819,  116,    0
   176,105265,20020820,  117,    0
   176,105265,20020821,  114,    0
   176,105265,20020822,  114,    0
   176,105265,20020823,   65,    0
   176,105265,20020824,   95,    0
   176,105265,20020825,   29,    0
   176,105265,20020826,   57,    0
   176,105265,20020827,  103,    0
   176,105265,20020828,    0,    0
   176,105265,20020829,   14,    0
   176,105265,20020830,   37,    0
   176,105265,20020831,  102,    0
   176,105265,20020901,-9999,    9
   176,105265,20020902,-9999,    9
   176,105265,20020903,-9999,    9
   176,105265,20020904,-9999,    9
   176,105265,20020905,-9999,    9
   176,105265,20020906,-9999,    9
   176,105265,20020907,-9999,    9
   176,105265,20020908,-9999,    9
   176,105265,20020909,-9999,    9
   176,105265,20020910,-9999,    9
   176,105265,20020911,-9999,    9
   176,105265,20020912,-9999,    9
   176,105265,20020913,-9999,    9
   176,105265,20020914,-9999,    9
   176,105265,20020915,-9999,    9
   176,105265,20020916,-9999,    9
   176,105265,20020917,-9999,    9
   176,105265,20020918,-9999,    9
   176,105265,20020919,-9999,    9
   176,105265,20020920,-9999,    9
   176,105265,20020921,-9999,    9
   176,105265,20020922,-9999,    9
   176,105265,20020923,-9999,    9
   176,105265,20020924,-9999,    9
   176,105265,20020925,-9999,    9
   176,105265,20020926,-9999,    9
   176,105265,20020927,-9999,    9
   176,105265,20020928,-9999,    9
   176,105265,20020929,-9999,    9
   176,105265,20020930,-9999,    9
   176,105265,20021001,   94,    0
   176,105265,20021002,   76,    0
   176,105265,20021003,    7,    0
   176,105265,20021004,    0,    0
   176,105265,20021005,   60,    0
   176,105265,20021006,   60,    0
   176,105265,20021007,   92,    0
   176,105265,20021008,   74,    0
   176,105265,20021009,   14,    0
   176,105265,20021010,   35,    0
   176,105265,20021011,   78,    0
   176,105265,20021012,   63,    0
   176,105265,20021013,   94,    0
   176,105265,20021014,   71,    0
   176,105265,20021015,   95,    0
   176,105265,20021016,   94,    0
   176,105265,20021017,   54,    0
   176,105265,20021018,   90,    0
   176,105265,20021019,   46,    0
   176,105265,20021020,   90,    0
   176,105265,20021021,   42,    0
   176,105265,20021022,   84,    0
   176,105265,20021023,   37,    0
   176,105265,20021024,   80,    0
   176,105265,20021025,   90,    0
   176,105265,20021026,   20,    0
   176,105265,20021027,   91,    0
   176,105265,20021028,   60,    0
   176,105265,20021029,   77,    0
   176,105265,20021030,   55,    0
   176,105265,20021031,   32,    0
   176,105265,20021101,   24,    0
   176,105265,20021102,   48,    0
   176,105265,20021103,    3,    0
   176,105265,20021104,   40,    0
   176,105265,20021105,   88,    0
   176,105265,20021106,   82,    0
   176,105265,20021107,   70,    0
   176,105265,20021108,    0,    0
   176,105265,20021109,   54,    0
   176,105265,20021110,   80,    0
   176,105265,20021111,   26,    0
   176,105265,20021112,   35,    0
   176,105265,20021113,   51,    0
   176,105265,20021114,   50,    0
   176,105265,20021115,    0,    0
   176,105265,20021116,    3,    0
   176,105265,20021117,    0,    0
   176,105265,20021118,    0,    0
   176,105265,20021119,    1,    0
   176,105265,20021120,   40,    0
   176,105265,20021121,   20,    0
   176,105265,20021122,   66,    0
   176,105265,20021123,   61,    0
   176,105265,20021124,    5,    0
   176,105265,20021125,   15,    0
   176,105265,20021126,    0,    0
   176,105265,20021127,   10,    0
   176,105265,20021128,   74,    0
   176,105265,20021129,    0,    0
   176,105265,20021130,   32,    0
   176,105265,20021201,   74,    0
   176,105265,20021202,   48,    0
   176,105265,20021203,   30,    0
   176,105265,20021204,   12,    0
   176,105265,20021205,   74,    0
   176,105265,20021206,    1,    0
   176,105265,20021207,    2,    0
   176,105265,20021208,    2,    0
   176,105265,20021209,    0,    0
   176,105265,20021210,    0,    0
   176,105265,20021211,    5,    0
   176,105265,20021212,    0,    0
   176,105265,20021213,   41,    0
   176,105265,20021214,   52,    0
   176,105265,20021215,    0,    0
   176,105265,20021216,    0,    0
   176,105265,20021217,    0,    0
   176,105265,20021218,    0,    0
   176,105265,20021219,   81,    0
   176,105265,20021220,   67,    0
   176,105265,20021221,    0,    0
   176,105265,20021222,   76,    0
   176,105265,20021223,    0,    0
   176,105265,20021224,   23,    0
   176,105265,20021225,    0,    0
   176,105265,20021226,   55,    0
   176,105265,20021227,    0,    0
   176,105265,20021228,    0,    0
   176,105265,20021229,   69,    0
   176,105265,20021230,    9,    0
   176,105265,20021231,    2,    0
   176,105265,20030101,   80,    0
   176,105265,20030102,    0,    0
   176,105265,20030103,   24,    0
   176,105265,20030104,   25,    0
   176,105265,20030105,   67,    0
   176,105265,20030106,    0,    0
   176,105265,20030107,   35,    0
   176,105265,20030108,    0,    0
   176,105265,20030109,   14,    0
   176,105265,20030110,   68,    0
   176,105265,20030111,   39,    0
   176,105265,20030112,    0,    0
   176,105265,20030113,   40,    0
   176,105265,20030114,   85,    0
   176,105265,20030115,   84,    0
   176,105265,20030116,   20,    0
   176,105265,20030117,   30,    0
   176,105265,20030118,    0,    0
   176,105265,20030119,   88,    0
   176,105265,20030120,    4,    0
   176,105265,20030121,   24,    0
   176,105265,20030122,   24,    0
   176,105265,20030123,    0,    0
   176,105265,20030124,   20,    0
   176,105265,20030125,    4,    0
   176,105265,20030126,   88,    0
   176,105265,20030127,   90,    0
   176,105265,20030128,   90,    0
   176,105265,20030129,   40,    0
   176,105265,20030130,   10,    0
   176,105265,20030131,   25,    0
   176,105265,20030201,   66,    0
   176,105265,20030202,   87,    0
   176,105265,20030203,   29,    0
   176,105265,20030204,    0,    0
   176,105265,20030205,   59,    0
   176,105265,20030206,   50,    0
   176,105265,20030207,   90,    0
   176,105265,20030208,   94,    0
   176,105265,20030209,   26,    0
   176,105265,20030210,   95,    0
   176,105265,20030211,   92,    0
   176,105265,20030212,   94,    0
   176,105265,20030213,   53,    0
   176,105265,20030214,   16,    0
   176,105265,20030215,   95,    0
   176,105265,20030216,   65,    0
   176,105265,20030217,   90,    0
   176,105265,20030218,   76,    0
   176,105265,20030219,   98,    0
   176,105265,20030220,   96,    0
   176,105265,20030221,   95,    0
   176,105265,20030222,   50,    0
   176,105265,20030223,    0,    0
   176,105265,20030224,   98,    0
   176,105265,20030225,   96,    0
   176,105265,20030226,   94,    0
   176,105265,20030227,   58,    0
   176,105265,20030228,    0,    0
   176,105265,20030301,   12,    0
   176,105265,20030302,    0,    0
   176,105265,20030303,   29,    0
   176,105265,20030304,   97,    0
   176,105265,20030305,  102,    0
   176,105265,20030306,   85,    0
   176,105265,20030307,   50,    0
   176,105265,20030308,   85,    0
   176,105265,20030309,   88,    0
   176,105265,20030310,   75,    0
   176,105265,20030311,   80,    0
   176,105265,20030312,   84,    0
   176,105265,20030313,   82,    0
   176,105265,20030314,   76,    0
   176,105265,20030315,   94,    0
   176,105265,20030316,  100,    0
   176,105265,20030317,   98,    0
   176,105265,20030318,  107,    0
   176,105265,20030319,  108,    0
   176,105265,20030320,   84,    0
   176,105265,20030321,   94,    0
   176,105265,20030322,   47,    0
   176,105265,20030323,  110,    0
   176,105265,20030324,  104,    0
   176,105265,20030325,  105,    0
   176,105265,20030326,  105,    0
   176,105265,20030327,  105,    0
   176,105265,20030328,   95,    0
   176,105265,20030329,   95,    0
   176,105265,20030330,   93,    0
   176,105265,20030331,   68,    0
   176,105265,20030401,   90,    0
   176,105265,20030402,   50,    0
   176,105265,20030403,   48,    0
   176,105265,20030404,   72,    0
   176,105265,20030405,  114,    0
   176,105265,20030406,   89,    0
   176,105265,20030407,  106,    0
   176,105265,20030408,  119,    0
   176,105265,20030409,   17,    0
   176,105265,20030410,    0,    0
   176,105265,20030411,   74,    0
   176,105265,20030412,   50,    0
   176,105265,20030413,  107,    0
   176,105265,20030414,  109,    0
   176,105265,20030415,  105,    0
   176,105265,20030416,   92,    0
   176,105265,20030417,   83,    0
   176,105265,20030418,  100,    0
   176,105265,20030419,  105,    0
   176,105265,20030420,   23,    0
   176,105265,20030421,   90,    0
   176,105265,20030422,  116,    0
   176,105265,20030423,  108,    0
   176,105265,20030424,  118,    0
   176,105265,20030425,  100,    0
   176,105265,20030426,   91,    0
   176,105265,20030427,   74,    0
   176,105265,20030428,  118,    0
   176,105265,20030429,  120,    0
   176,105265,20030430,   60,    0
   176,105265,20030501,    6,    0
   176,105265,20030502,  105,    0
   176,105265,20030503,  109,    0
   176,105265,20030504,  117,    0
   176,105265,20030505,  120,    0
   176,105265,20030506,  113,    0
   176,105265,20030507,   77,    0
   176,105265,20030508,   28,    0
   176,105265,20030509,   37,    0
   176,105265,20030510,    5,    0
   176,105265,20030511,  105,    0
   176,105265,20030512,  121,    0
   176,105265,20030513,  122,    0
   176,105265,20030514,  122,    0
   176,105265,20030515,   80,    0
   176,105265,20030516,   65,    0
   176,105265,20030517,   75,    0
   176,105265,20030518,   90,    0
   176,105265,20030519,  128,    0
   176,105265,20030520,  102,    0
   176,105265,20030521,  102,    0
   176,105265,20030522,  123,    0
   176,105265,20030523,  125,    0
   176,105265,20030524,  127,    0
   176,105265,20030525,  126,    0
   176,105265,20030526,   40,    0
   176,105265,20030527,    8,    0
   176,105265,20030528,   92,    0
   176,105265,20030529,  120,    0
   176,105265,20030530,   90,    0
   176,105265,20030531,   55,    0
   176,105265,20030601,  109,    0
   176,105265,20030602,  103,    0
   176,105265,20030603,   96,    0
   176,105265,20030604,  122,    0
   176,105265,20030605,  120,    0
   176,105265,20030606,   97,    0
   176,105265,20030607,  105,    0
   176,105265,20030608,  111,    0
   176,105265,20030609,  104,    0
   176,105265,20030610,  125,    0
   176,105265,20030611,  122,    0
   176,105265,20030612,  122,    0
   176,105265,20030613,  111,    0
   176,105265,20030614,   95,    0
   176,105265,20030615,  124,    0
   176,105265,20030616,  109,    0
   176,105265,20030617,  109,    0
   176,105265,20030618,   68,    0
   176,105265,20030619,  110,    0
   176,105265,20030620,  125,    0
   176,105265,20030621,  132,    0
   176,105265,20030622,  122,    0
   176,105265,20030623,  125,    0
   176,105265,20030624,  128,    0
   176,105265,20030625,  120,    0
   176,105265,20030626,  120,    0
   176,105265,20030627,  118,    0
   176,105265,20030628,  121,    0
   176,105265,20030629,  123,    0
   176,105265,20030630,  120,    0
   176,105265,20030701,  124,    0
   176,105265,20030702,  120,    0
   176,105265,20030703,  130,    0
   176,105265,20030704,  116,    0
   176,105265,20030705,  124,    0
   176,105265,20030706,  123,    0
   176,105265,20030707,  124,    0
   176,105265,20030708,  125,    0
   176,105265,20030709,  124,    0
   176,105265,20030710,  108,    0
   176,105265,20030711,  127,    0
   176,105265,20030712,  122,    0
   176,105265,20030713,  124,    0
   176,105265,20030714,  125,    0
   176,105265,20030715,  122,    0
   176,105265,20030716,   83,    0
   176,105265,20030717,  117,    0
   176,105265,20030718,  120,    0
   176,105265,20030719,  122,    0
   176,105265,20030720,  138,    0
   176,105265,20030721,  123,    0
   176,105265,20030722,  118,    0
   176,105265,20030723,  114,    0
   176,105265,20030724,  101,    0
   176,105265,20030725,  118,    0
   176,105265,20030726,  125,    0
   176,105265,20030727,  125,    0
   176,105265,20030728,  122,    0
   176,105265,20030729,  116,    0
   176,105265,20030730,  114,    0
   176,105265,20030731,   76,    0
   176,105265,20030801,    6,    0
   176,105265,20030802,   91,    0
   176,105265,20030803,  120,    0
   176,105265,20030804,  112,    0
   176,105265,20030805,  120,    0
   176,105265,20030806,   95,    0
   176,105265,20030807,  104,    0
   176,105265,20030808,  115,    0
   176,105265,20030809,  113,    0
   176,105265,20030810,  113,    0
   176,105265,20030811,  105,    0
   176,105265,20030812,  104,    0
   176,105265,20030813,   90,    0
   176,105265,20030814,  113,    0
   176,105265,20030815,   91,    0
   176,105265,20030816,  113,    0
   176,105265,20030817,  116,    0
   176,105265,20030818,  100,    0
   176,105265,20030819,   54,    0
   176,105265,20030820,  114,    0
   176,105265,20030821,  115,    0
   176,105265,20030822,  103,    0
   176,105265,20030823,  108,    0
   176,105265,20030824,  113,    0
   176,105265,20030825,   42,    0
   176,105265,20030826,   90,    0
   176,105265,20030827,  120,    0
   176,105265,20030828,  114,    0
   176,105265,20030829,   35,    0
   176,105265,20030830,  113,    0
   176,105265,20030831,  112,    0
   176,105265,20030901,   90,    0
   176,105265,20030902,  112,    0
   176,105265,20030903,   21,    0
   176,105265,20030904,  115,    0
   176,105265,20030905,   73,    0
   176,105265,20030906,   47,    0
   176,105265,20030907,  112,    0
   176,105265,20030908,   45,    0
   176,105265,20030909,    8,    0
   176,105265,20030910,   52,    0
   176,105265,20030911,   90,    0
   176,105265,20030912,  106,    0
   176,105265,20030913,  104,    0
   176,105265,20030914,   50,    0
   176,105265,20030915,  111,    0
   176,105265,20030916,  111,    0
   176,105265,20030917,  108,    0
   176,105265,20030918,  104,    0
   176,105265,20030919,  108,    0
   176,105265,20030920,  102,    0
   176,105265,20030921,  107,    0
   176,105265,20030922,  101,    0
   176,105265,20030923,   10,    0
   176,105265,20030924,   50,    0
   176,105265,20030925,   54,    0
   176,105265,20030926,  105,    0
   176,105265,20030927,   92,    0
   176,105265,20030928,   16,    0
   176,105265,20030929,   73,    0
   176,105265,20030930,   95,    0
   176,105265,20031001,   32,    0
   176,105265,20031002,   45,    0
   176,105265,20031003,   86,    0
   176,105265,20031004,   52,    0
   176,105265,20031005,    4,    0
   176,105265,20031006,  105,    0
   176,105265,20031007,   62,    0
   176,105265,20031008,   84,    0
   176,105265,20031009,   80,    0
   176,105265,20031010,   96,    0
   176,105265,20031011,   70,    0
   176,105265,20031012,   95,    0
   176,105265,20031013,   52,    0
   176,105265,20031014,   69,    0
   176,105265,20031015,   16,    0
   176,105265,20031016,   80,    0
   176,105265,20031017,   12,    0
   176,105265,20031018,   32,    0
   176,105265,20031019,   58,    0
   176,105265,20031020,   10,    0
   176,105265,20031021,   19,    0
   176,105265,20031022,    0,    0
   176,105265,20031023,   10,    0
   176,105265,20031024,   50,    0
   176,105265,20031025,   88,    0
   176,105265,20031026,   51,    0
   176,105265,20031027,   92,    0
   176,105265,20031028,    7,    0
   176,105265,20031029,   11,    0
   176,105265,20031030,   36,    0
   176,105265,20031031,   20,    0
   176,105265,20031101,    0,    0
   176,105265,20031102,   73,    0
   176,105265,20031103,   84,    0
   176,105265,20031104,   90,    0
   176,105265,20031105,   87,    0
   176,105265,20031106,   52,    0
   176,105265,20031107,   23,    0
   176,105265,20031108,    8,    0
   176,105265,20031109,   85,    0
   176,105265,20031110,   87,    0
   176,105265,20031111,   10,    0
   176,105265,20031112,    6,    0
   176,105265,20031113,   28,    0
   176,105265,20031114,   65,    0
   176,105265,20031115,    0,    0
   176,105265,20031116,   26,    0
   176,105265,20031117,   42,    0
   176,105265,20031118,   74,    0
   176,105265,20031119,   92,    0
   176,105265,20031120,   14,    0
   176,105265,20031121,    0,    0
   176,105265,20031122,   54,    0
   176,105265,20031123,   63,    0
   176,105265,20031124,   23,    0
   176,105265,20031125,   70,    0
   176,105265,20031126,    7,    0
   176,105265,20031127,   17,    0
   176,105265,20031128,    7,    0
   176,105265,20031129,   57,    0
   176,105265,20031130,   44,    0
   176,105265,20031201,    5,    0
   176,105265,20031202,   36,    0
   176,105265,20031203,   75,    0
   176,105265,20031204,   25,    0
   176,105265,20031205,   43,    0
   176,105265,20031206,   32,    0
   176,105265,20031207,   11,    0
   176,105265,20031208,   71,    0
   176,105265,20031209,   10,    0
   176,105265,20031210,    0,    0
   176,105265,20031211,    7,    0
   176,105265,20031212,   47,    0
   176,105265,20031213,   80,    0
   176,105265,20031214,    8,    0
   176,105265,20031215,   82,    0
   176,105265,20031216,   82,    0
   176,105265,20031217,   70,    0
   176,105265,20031218,   51,    0
   176,105265,20031219,   38,    0
   176,105265,20031220,   60,    0
   176,105265,20031221,    0,    0
   176,105265,20031222,   45,    0
   176,105265,20031223,   14,    0
   176,105265,20031224,   52,    0
   176,105265,20031225,   81,    0
   176,105265,20031226,   81,    0
   176,105265,20031227,   60,    0
   176,105265,20031228,   10,    0
   176,105265,20031229,    0,    0
   176,105265,20031230,    3,    0
   176,105265,20031231,    2,    0
   176,105265,20040101,   44,    0
   176,105265,20040102,    0,    0
   176,105265,20040103,   78,    0
   176,105265,20040104,   74,    0
   176,105265,20040105,   82,    0
   176,105265,20040106,   74,    0
   176,105265,20040107,   10,    0
   176,105265,20040108,    0,    0
   176,105265,20040109,    0,    0
   176,105265,20040110,   38,    0
   176,105265,20040111,   84,    0
   176,105265,20040112,    0,    0
   176,105265,20040113,   20,    0
   176,105265,20040114,    0,    0
   176,105265,20040115,   75,    0
   176,105265,20040116,   12,    0
   176,105265,20040117,   10,    0
   176,105265,20040118,   10,    0
   176,105265,20040119,   13,    0
   176,105265,20040120,   14,    0
   176,105265,20040121,   79,    0
   176,105265,20040122,   85,    0
   176,105265,20040123,    0,    0
   176,105265,20040124,   89,    0
   176,105265,20040125,    5,    0
   176,105265,20040126,    8,    0
   176,105265,20040127,    7,    0
   176,105265,20040128,   26,    0
   176,105265,20040129,   52,    0
   176,105265,20040130,   87,    0
   176,105265,20040131,   83,    0
   176,105265,20040201,   25,    0
   176,105265,20040202,   85,    0
   176,105265,20040203,   84,    0
   176,105265,20040204,   83,    0
   176,105265,20040205,   52,    0
   176,105265,20040206,   14,    0
   176,105265,20040207,    0,    0
   176,105265,20040208,   84,    0
   176,105265,20040209,   87,    0
   176,105265,20040210,   62,    0
   176,105265,20040211,    2,    0
   176,105265,20040212,   86,    0
   176,105265,20040213,   30,    0
   176,105265,20040214,    9,    0
   176,105265,20040215,    6,    0
   176,105265,20040216,   34,    0
   176,105265,20040217,   97,    0
   176,105265,20040218,   46,    0
   176,105265,20040219,    0,    0
   176,105265,20040220,   27,    0
   176,105265,20040221,    0,    0
   176,105265,20040222,    0,    0
   176,105265,20040223,   60,    0
   176,105265,20040224,    4,    0
   176,105265,20040225,    0,    0
   176,105265,20040226,    0,    0
   176,105265,20040227,   18,    0
   176,105265,20040228,   44,    0
   176,105265,20040229,    6,    0
   176,105265,20040301,   26,    0
   176,105265,20040302,  100,    0
   176,105265,20040303,  100,    0
   176,105265,20040304,  102,    0
   176,105265,20040305,   79,    0
   176,105265,20040306,   46,    0
   176,105265,20040307,   20,    0
   176,105265,20040308,   64,    0
   176,105265,20040309,   85,    0
   176,105265,20040310,   12,    0
   176,105265,20040311,   13,    0
   176,105265,20040312,   93,    0
   176,105265,20040313,   72,    0
   176,105265,20040314,   66,    0
   176,105265,20040315,   86,    0
   176,105265,20040316,   90,    0
   176,105265,20040317,   93,    0
   176,105265,20040318,    3,    0
   176,105265,20040319,   40,    0
   176,105265,20040320,    0,    0
   176,105265,20040321,    0,    0
   176,105265,20040322,   24,    0
   176,105265,20040323,   42,    0
   176,105265,20040324,   52,    0
   176,105265,20040325,   62,    0
   176,105265,20040326,   63,    0
   176,105265,20040327,   91,    0
   176,105265,20040328,   88,    0
   176,105265,20040329,   30,    0
   176,105265,20040330,    0,    0
   176,105265,20040331,    6,    0
   176,105265,20040401,   30,    0
   176,105265,20040402,  106,    0
   176,105265,20040403,   50,    0
   176,105265,20040404,  103,    0
   176,105265,20040405,   76,    0
   176,105265,20040406,   23,    0
   176,105265,20040407,   52,    0
   176,105265,20040408,  104,    0
   176,105265,20040409,    0,    0
   176,105265,20040410,   25,    0
   176,105265,20040411,    2,    0
   176,105265,20040412,   11,    0
   176,105265,20040413,   54,    0
   176,105265,20040414,   56,    0
   176,105265,20040415,   53,    0
   176,105265,20040416,    0,    0
   176,105265,20040417,    0,    0
   176,105265,20040418,   55,    0
   176,105265,20040419,   15,    0
   176,105265,20040420,   71,    0
   176,105265,20040421,  120,    0
   176,105265,20040422,  116,    0
   176,105265,20040423,   20,    0
   176,105265,20040424,   39,    0
   176,105265,20040425,    0,    0
   176,105265,20040426,   75,    0
   176,105265,20040427,   76,    0
   176,105265,20040428,  116,    0
   176,105265,20040429,    3,    0
   176,105265,20040430,    3,    0
   176,105265,20040501,   83,    0
   176,105265,20040502,   92,    0
   176,105265,20040503,   68,    0
   176,105265,20040504,   98,    0
   176,105265,20040505,   28,    0
   176,105265,20040506,   20,    0
   176,105265,20040507,   54,    0
   176,105265,20040508,  102,    0
   176,105265,20040509,  115,    0
   176,105265,20040510,  115,    0
   176,105265,20040511,  113,    0
   176,105265,20040512,   72,    0
   176,105265,20040513,  100,    0
   176,105265,20040514,   43,    0
   176,105265,20040515,  100,    0
   176,105265,20040516,   94,    0
   176,105265,20040517,  122,    0
   176,105265,20040518,  122,    0
   176,105265,20040519,  122,    0
   176,105265,20040520,  116,    0
   176,105265,20040521,  110,    0
   176,105265,20040522,  110,    0
   176,105265,20040523,   15,    0
   176,105265,20040524,  120,    0
   176,105265,20040525,  122,    0
   176,105265,20040526,  110,    0
   176,105265,20040527,   56,    0
   176,105265,20040528,   62,    0
   176,105265,20040529,  125,    0
   176,105265,20040530,   99,    0
   176,105265,20040531,  112,    0
   176,105265,20040601,   27,    0
   176,105265,20040602,   55,    0
   176,105265,20040603,   50,    0
   176,105265,20040604,   36,    0
   176,105265,20040605,   86,    0
   176,105265,20040606,   43,    0
   176,105265,20040607,  124,    0
   176,105265,20040608,  116,    0
   176,105265,20040609,  128,    0
   176,105265,20040610,  125,    0
   176,105265,20040611,  128,    0
   176,105265,20040612,  120,    0
   176,105265,20040613,   84,    0
   176,105265,20040614,   96,    0
   176,105265,20040615,  125,    0
   176,105265,20040616,  116,    0
   176,105265,20040617,    5,    0
   176,105265,20040618,  120,    0
   176,105265,20040619,   95,    0
   176,105265,20040620,  111,    0
   176,105265,20040621,  119,    0
   176,105265,20040622,  120,    0
   176,105265,20040623,   96,    0
   176,105265,20040624,  126,    0
   176,105265,20040625,  115,    0
   176,105265,20040626,  120,    0
   176,105265,20040627,  120,    0
   176,105265,20040628,  120,    0
   176,105265,20040629,  120,    0
   176,105265,20040630,  122,    0
   176,105265,20040701,  121,    0
   176,105265,20040702,  121,    0
   176,105265,20040703,  122,    0
   176,105265,20040704,  123,    0
   176,105265,20040705,  118,    0
   176,105265,20040706,  122,    0
   176,105265,20040707,  116,    0
   176,105265,20040708,   74,    0
   176,105265,20040709,  106,    0
   176,105265,20040710,  121,    0
   176,105265,20040711,  121,    0
   176,105265,20040712,   55,    0
   176,105265,20040713,  116,    0
   176,105265,20040714,  104,    0
   176,105265,20040715,  125,    0
   176,105265,20040716,  120,    0
   176,105265,20040717,  126,    0
   176,105265,20040718,  122,    0
   176,105265,20040719,  120,    0
   176,105265,20040720,  121,    0
   176,105265,20040721,  124,    0
   176,105265,20040722,  120,    0
   176,105265,20040723,  118,    0
   176,105265,20040724,  115,    0
   176,105265,20040725,    7,    0
   176,105265,20040726,   92,    0
   176,105265,20040727,  105,    0
   176,105265,20040728,  120,    0
   176,105265,20040729,  120,    0
   176,105265,20040730,  118,    0
   176,105265,20040731,  118,    0
   176,105265,20040801,  118,    0
   176,105265,20040802,  113,    0
   176,105265,20040803,  111,    0
   176,105265,20040804,  114,    0
   176,105265,20040805,   60,    0
   176,105265,20040806,   30,    0
   176,105265,20040807,   94,    0
   176,105265,20040808,   94,    0
   176,105265,20040809,  102,    0
   176,105265,20040810,  114,    0
   176,105265,20040811,  114,    0
   176,105265,20040812,  116,    0
   176,105265,20040813,  118,    0
   176,105265,20040814,  118,    0
   176,105265,20040815,  120,    0
   176,105265,20040816,  120,    0
   176,105265,20040817,  118,    0
   176,105265,20040818,  119,    0
   176,105265,20040819,   93,    0
   176,105265,20040820,  116,    0
   176,105265,20040821,  116,    0
   176,105265,20040822,  118,    0
   176,105265,20040823,  111,    0
   176,105265,20040824,   93,    0
   176,105265,20040825,   97,    0
   176,105265,20040826,  100,    0
   176,105265,20040827,  111,    0
   176,105265,20040828,  111,    0
   176,105265,20040829,  115,    0
   176,105265,20040830,   76,    0
   176,105265,20040831,   90,    0
   176,105265,20040901,   80,    0
   176,105265,20040902,  105,    0
   176,105265,20040903,  105,    0
   176,105265,20040904,  104,    0
   176,105265,20040905,  105,    0
   176,105265,20040906,   85,    0
   176,105265,20040907,  100,    0
   176,105265,20040908,  105,    0
   176,105265,20040909,  105,    0
   176,105265,20040910,  105,    0
   176,105265,20040911,   87,    0
   176,105265,20040912,   73,    0
   176,105265,20040913,   55,    0
   176,105265,20040914,   80,    0
   176,105265,20040915,   46,    0
   176,105265,20040916,   42,    0
   176,105265,20040917,   21,    0
   176,105265,20040918,   34,    0
   176,105265,20040919,   96,    0
   176,105265,20040920,  102,    0
   176,105265,20040921,  105,    0
   176,105265,20040922,   65,    0
   176,105265,20040923,   96,    0
   176,105265,20040924,   42,    0
   176,105265,20040925,   65,    0
   176,105265,20040926,   83,    0
   176,105265,20040927,   63,    0
   176,105265,20040928,   64,    0
   176,105265,20040929,  100,    0
   176,105265,20040930,   70,    0
   176,105265,20041001,   93,    0
   176,105265,20041002,   98,    0
   176,105265,20041003,   95,    0
   176,105265,20041004,   72,    0
   176,105265,20041005,   84,    0
   176,105265,20041006,   87,    0
   176,105265,20041007,   70,    0
   176,105265,20041008,   85,    0
   176,105265,20041009,   35,    0
   176,105265,20041010,    2,    0
   176,105265,20041011,   73,    0
